Column0,Compound,myY,Fit,AbsResidual
83722,B2Mg1Zr1,6.4099,6.6164110456943535,0.20651104569435308
203305,La1Sb2Ti1,8.2288,8.308197999715807,0.07939799971580719
227495,Ni2P4Sb4,7.0078,7.16739222507477,0.15959222507477033
134026,Cr2Sc1Tc1,6.5017,6.8380530569553395,0.3363530569553399
203829,La4Sn4Zn4,5.8285,5.601339679956438,0.2271603200435619
146126,Dy10Si6,4.3989,4.270073914527895,0.12882608547210506
78965,Bi1La2Pb1,8.0866,8.266325519371035,0.17972551937103454
15288,Al1Ca1Tl1,3.4592,3.899483405780794,0.44028340578079384
78046,Bi1Hf1Os1,6.2058,6.798427166366579,0.5926271663665794
2482,Ag3Bi3Se6,4.1323,4.18912408256531,0.05682408256530991
145089,Cu2Ta1Tc1,6.6151,7.048149532890322,0.43304953289032166
211258,Mg1Pt2V1,6.7194,6.863616586351396,0.144216586351396
30370,As1B2P1,7.0575,8.353160045146945,1.2956600451469447
87766,Br6Cs2Na1Y1,-0.7854,-0.7564871459960923,0.02891285400390764
201161,La1Ni1Sn1,5.3322,5.982862651062014,0.6506626510620137
198403,K1Sc2Y1,2.5145,2.6496736608505267,0.13517366085052673
221825,Na1Re1Ti1,2.9983,3.5684461868762987,0.5701461868762987
222163,Na1Ru2Y1,5.0799,5.072661046457292,0.007238953542707982
220491,Na4O14S4,0.2348,0.4544630495548263,0.2196630495548263
84063,B2Mo1Pb1,9.1226,9.084671046590808,0.037928953409192445
216431,Mn4Se8Zn2,2.5035,2.5772362663745896,0.07373626637458974
87437,Br1Co2Ga1,7.2814,7.562451201963427,0.28105120196342703
126555,Co1Se1Tc2,8.7352,8.982497596502306,0.24729759650230498
119093,Co1Cu1Ga1,5.8215,6.1468919368743915,0.32539193687439116
144886,Cu1Sr2Ta1,3.4745,3.7096284212112445,0.23512842121124455
162374,Ga1Os2Sn1,8.2124,8.259263080120089,0.04686308012008844
187367,In1Mn1Zn1,4.5512,4.928070610427858,0.37687061042785874
43215,Au1Ge1Sn1,4.9752,5.525687685775758,0.5504876857757584
9802,Ag1Pt1Sc1,4.0755,4.291979172992708,0.2164791729927078
93349,B1Si2Zr1,7.1161,7.5908824608325975,0.47478246083259723
44303,Au1La1Rh2,7.1943,7.1433452445983905,0.05095475540160965
241127,Pt1Rh1Ti1,5.0977,5.503483957576754,0.40578395757675434
192802,Ir1Pb2Si1,8.4304,8.584829026126863,0.15442902612686282
42865,Au1Ga2Tl1,6.1704,6.454120144414904,0.2837201444149038
26454,Al2P6Pt1,8.0428,7.864500556278231,0.17829944372176865
212409,Mg1Sn1Tl1,4.3144,4.710931862115862,0.3965318621158618
132198,Cr2O4,3.2459,3.3135812674999254,0.06768126749992565
84822,B2Ni4Si4,7.4203,7.783135286712649,0.36283528671264875
224926,Nb1Rh1Ru1,7.4233,7.562616570329668,0.13931657032966793
135872,Cu1Fe1Si1,6.6652,6.404318049240114,0.2608819507598854
24492,Al1Nb1Rh2,9.4539,9.147230706214907,0.30666929378509344
169569,Ge1Mo1W1,6.0597,6.705788614273073,0.6460886142730731
19227,Al1Fe1Zr1,4.5844,4.973236341285707,0.38883634128570765
43433,Au1Hf1Pd1,4.3644,4.520054417037966,0.15565441703796612
96402,Ca2Ge1Hg1,4.1422,4.39460234436989,0.25240234436988995
23254,Al1Mg1Se2,5.5624,6.020318586015703,0.4579185860157029
250211,Yb2Zn26,2.8821,2.6677048628330247,0.21439513716697522
166445,Ge1Hg2Tl1,4.2553,4.6242264043331165,0.3689264043331164
224272,Nb1Pd1Te1,8.4614,8.82390933327675,0.3625093332767513
109699,Cd1Pt2Se1,5.553,5.991536423540118,0.4385364235401177
31780,As2Cl1Pt1,6.4541,6.723833933067324,0.2697339330673234
34426,As1Hf1Te2,7.5939,7.715404840612414,0.12150484061241418
54295,Ba1Li2Te1,4.5362,4.460894892358782,0.0753051076412179
153132,Fe4Pt4Sb4,6.4055,6.693043149948122,0.2875431499481218
14041,Al1B1Pb2,6.5524,6.763377139472963,0.2109771394729636
10618,Ag1Se1Tl1,3.3271,3.8542410408020036,0.5271410408020034
13537,Al1Bi1La1,5.7942,6.170991351222994,0.3767913512229937
138932,Cu2K1Li1,1.5437,1.9261890752315538,0.38248907523155373
202136,La4P2Pd2,7.7665,7.870050479984285,0.10355047998428546
222070,Na1Ru1Si1,4.5511,4.7356423327446,0.1845423327446003
187321,In1Mn1Sn2,5.8786,6.175956435585024,0.29735643558502467
162558,Ga1Pb2Re1,7.678,7.921814811992648,0.24381481199264776
37998,As1Pt1Rh1,7.1771,6.973967703819277,0.2031322961807236
167957,Ge4La8S20,5.348,5.294244573783876,0.0537554262161235
193603,Ir4Si4,9.5899,9.596230020809175,0.0063300208091749965
121428,Co2Hf18W8,5.0588,5.0800562391281145,0.021256239128114807
205783,Li2O3Pr1,1.4918,2.402764573240282,0.9109645732402818
240053,P1Ru1Ta1,7.6149,7.869493874263766,0.2545938742637661
238767,P1Pd2Si1,7.4577,7.8622499331474325,0.4045499331474325
176258,Hf1Mn1Ru1,4.9394,5.061956469774248,0.12255646977424828
40240,Au1Br1Hf1,4.8336,4.905102557706835,0.07150255770683511
42868,Au1Ga1V1,5.5826,5.710857905530932,0.12825790553093164
38903,As1Se1Zn1,3.9278,4.3595220671653765,0.43172206716537653
134224,Cr3Si6,10.6019,9.975613286590578,0.6262867134094225
86261,B2P1Tl1,7.1298,7.400283318614962,0.27048331861496155
119686,Co2Fe4O8,4.5196,4.6317062978744525,0.11210629787445292
142232,Cu1O6Sr2W1,2.9185,3.3990545292854324,0.4805545292854325
137447,Cu1Hf1Sb2,7.8228,7.9214739918231984,0.09867399182319847
157799,Ga6Hf10,5.6437,5.568592710065843,0.07510728993415672
68448,Be1K1V2,3.1225,3.4728088206291217,0.3503088206291216
193054,Ir6P8Si26,9.2891,8.909931134033206,0.37916886596679333
216377,Mn1Se1Ti1,6.6002,6.593227207422259,0.006972792577741416
99045,Ca4Mg2O14Si4,1.7839,1.9056561725378052,0.12175617253780513
199740,La1Mg1Ni1,5.4016,5.744675736427309,0.34307573642730915
41077,Au2Cl6Cs2,-0.0835,-0.2551376517057405,0.17163765170574047
121470,Co1Hg2Ir1,5.0076,5.546901220464708,0.5393012204647079
237717,Pd1Si1Tc1,6.5585,6.235735083293917,0.32276491670608376
91865,Br2Pb1Sn1,5.2039,4.781189217519762,0.4227107824802383
126897,Co2Si2Zr1,7.3602,7.282716493654253,0.07748350634574663
94012,Ca1Cd1Pd1,2.4354,2.6870993454933183,0.2516993454933183
45362,Au1Ni1P2,8.1674,8.150446661758425,0.016953338241576077
97973,Ca1Ir2Mo1,7.3037,7.535421540832521,0.23172154083252128
137164,Cu1Ge1U1,8.0797,8.33791388845444,0.2582138884544385
222255,Na1Sb1Ta1,4.7251,5.335187361240389,0.6100873612403888
191441,Ir2La1Si2,9.6211,8.963837188053134,0.6572628119468664
232019,O4Si2,7.7326,7.798571012020113,0.06597101202011313
9316,Ag1Pd1Rh1,2.7358,3.037381812191011,0.30158181219101143
45717,Au1Pb2Ti1,6.7107,7.04163361592293,0.33093361592292947
29546,As1Ba1Hg1,2.3571,2.207291097593309,0.14980890240669087
82479,Bi1Ti1Tl2,6.7213,6.954417936229707,0.2331179362297071
202052,La1Pd1Y1,5.5604,6.035814811944963,0.4754148119449635
222008,Na1Rh1W2,5.4669,6.097638380670549,0.6307383806705493
206124,Li40O32Tl8,0.9249,1.6192865627050415,0.6943865627050414
68554,Be1La1Os1,6.8192,7.058228936481478,0.2390289364814775
199298,K1W1Y1,1.6651,2.0176912239789977,0.35259122397899767
25782,Al1Os2Zn1,7.6698,7.521639499187471,0.14816050081252907
209008,Mg2Mo1Pb1,6.2529,6.499957432174685,0.24705743217468434
171865,Ge2P2Ti2,7.9001,8.018083401393893,0.11798340139389296
211033,Mg1P2Si1,7.7742,7.791863509750368,0.0176635097503679
246470,Se1Sn1Tc2,8.1681,8.061922151947023,0.10617784805297781
35487,As4K4Pt2,2.1139,2.138628941917421,0.024728941917421032
163490,Ga1P2Zn1,6.8733,7.148179244279864,0.2748792442798633
191818,Ir1Mg1Si2,9.2721,8.968582453489306,0.30351754651069385
9340,Ag2Pd1Sb1,5.849,6.143144931697847,0.29414493169784706
115494,Cl1Ir1Si1,6.9393,7.296163765192034,0.3568637651920339
197984,K2Rh1Zn1,1.7735,2.064185951828958,0.29068595182895796
124593,Co6O8,2.6325,2.7618276968479174,0.12932769684791756
111275,Ce1In1Pt4,7.9272,8.346722778987887,0.41952277898788726
248392,Sn1Te1V1,5.1024,5.549137726783754,0.4467377267837538
218814,Mo6Rb2S6,4.6009,4.680929603767397,0.08002960376739665
10342,Ag1Sb2Si1,7.143,7.272034100532534,0.12903410053253417
135659,Cu1Fe1Mn2,6.1179,6.300876102781298,0.18297610278129817
99371,Ca4Mn2O12Sb2,3.9523,4.095334001970293,0.14303400197029248
95845,Ca4F20Fe4,-2.1535,-2.0465933300733554,0.10690666992664477
126097,Co4Sb12,7.7175,7.330675336551669,0.38682466344833166
96872,Ca1Hf1Mn1,3.2021,3.627254807949068,0.4251548079490677
17471,Al1Cr1Tl1,5.6624,6.173621111583712,0.511221111583712
124831,Co1O3Ta1,4.9863,3.9687021671772023,1.0175978328227977
78478,Bi2In1Se1,7.2033,7.412585111713412,0.20928511171341224
248817,Sr1Zn2Zr1,3.0959,3.447731312894823,0.35183131289482317
68133,Be1Ir1Sr2,3.9934,4.110876611709596,0.11747661170959622
99417,Ca2Mn1P2,4.5612,3.971567879962923,0.5896321200370775
189705,In1Rh1Sn1,6.5044,6.893695478820803,0.3892954788208023
124884,Co4P4,9.325,8.833922186183932,0.49107781381606763
66727,Be1Ga2Te1,6.5346,6.967851090955736,0.43325109095573566
120577,Co5Ge7,6.3436,6.381525448322298,0.03792544832229794
80745,Bi1Os1Se1,6.2108,6.654853140783312,0.4440531407833124
221314,Na4P3Pt4,2.3235,3.282598899078371,0.9590988990783709
242508,Re1Ru1Zn2,5.8718,5.846080828619005,0.02571917138099522
102851,Ca1Sr1W2,4.5998,4.824610513782503,0.2248105137825025
63885,Be2Ca4O14Si4,2.2152,2.0067103611230865,0.2084896388769133
55675,Ba2Ni1Pb1,3.3693,3.7699576245784776,0.40065762457847764
164075,Ga1Sb1Se1,4.7287,5.425986694431307,0.6972866944313072
102358,Ca2Sb1Zr1,5.3223,5.5515053177833575,0.2292053177833573
41752,Au1Cr1Pt1,3.9587,4.241198984432223,0.28249898443222277
123161,Co1Mg2V1,4.2833,4.818741953468325,0.5354419534683252
227406,Ni2P2Pr1,9.2057,8.546659183835985,0.6590408161640156
62293,B1Cr1Mo2,8.2094,8.354267206525805,0.1448672065258041
171339,Ge1Pd1Sr1,3.3565,3.5725945128440872,0.2160945128440872
117618,Cl2Pb1Ti1,5.3554,5.912201958179476,0.5568019581794754
238194,P1Pb1Sb1,5.4457,5.920472393178942,0.4747723931789416
90983,Br1Mn1Pb2,5.3749,5.866060150623324,0.4911601506233234
33372,As1F3Si1,3.5504,3.475668483352663,0.0747315166473368
208363,Li2Te1,1.6266,2.6362042057514206,1.0096042057514205
184815,H16Mn8O24Si4,2.3335,2.6485906997203843,0.3150906997203844
67645,Be1In1Li1,3.3352,3.65469990668297,0.31949990668297
130403,Cr1K2Pt1,2.2757,2.6557499399662032,0.3800499399662032
11823,Al2Au1Co1,8.1273,8.266640122604372,0.13934012260437179
40646,Au2Ca1Cl1,3.6356,4.328890602350237,0.6932906023502365
82748,B2K1Se1,3.7310000000000003,4.010280211162569,0.27928021116256874
113451,Cl2Cu1Nb1,7.4191,7.750507301378252,0.3314073013782517
145983,Dy4Ni4Sn4,5.2796,5.404220587396623,0.12462058739662307
121543,Co1Hg1Nb1,5.2766,5.630208559989931,0.35360855998993124
2364,Ag1Bi1Ge2,6.5532,6.84867293276787,0.29547293276786935
28899,Al1Zn1Zr2,4.6155,5.1116899975776695,0.4961899975776696
188427,In6O12Re1,6.2627,5.933484060239794,0.32921593976020613
26293,Al1Pd1W2,6.7852,7.30892536301613,0.5237253630161307
98986,Ca2Mg2O12Si4,1.6282,2.0263801216125503,0.39818012161255023
38592,As1Ru1Y1,3.7435,4.308655161046984,0.5651551610469836
65299,Be1Cr1Os1,5.4469,5.7015589599609395,0.25465895996093924
24024,Al2Mo1Zr1,7.1597,7.40643623185158,0.24673623185158
106478,Cd1Hg1Y1,2.4203,2.851584402656557,0.43128440265655676
133765,Cr2Rh1Zr1,6.0899,6.502070920562746,0.41217092056274574
100368,Ca2Ni1Tl1,4.4743,4.880500988197329,0.4062009881973285
120676,Co6Ge6Li1,6.4102,6.444470295238497,0.034270295238497006
182053,Hg1Na1Tc2,5.3597,5.637682403469087,0.2779824034690872
131707,Cr1Na1Te1,4.6682,4.8789804059028645,0.21078040590286484
43023,Au1Ge1Mn1,6.1918,6.691028479242327,0.49922847924232716
191812,Ir1Mg2Se1,6.4325,6.799838847541811,0.3673388475418111
231916,O24Si12,-2.1507,-1.6570399097681032,0.49366009023189683
87657,Br1Cr1Pb1,3.2939999999999996,3.7745556718349476,0.48055567183494796
56593,Ba2Pb1Sb1,4.0859,4.403538286209108,0.3176382862091085
59167,B2Ba2P2,4.1114,3.7911751926422137,0.320224807357786
67882,Be1In1V1,4.7874,5.058810437440874,0.2714104374408741
127920,Cr1Cu1Sn1,4.558,5.052282420349123,0.49428242034912273
19077,Al1Fe1Ta1,5.042,5.249417646408083,0.20741764640808302
53844,Ba1La2Mg1,4.9145,5.35494081425667,0.4404408142566698
158181,Ga2Hg1In1,5.6493,6.0475579826355,0.39825798263550016
148911,Fe2In1Rh1,7.3134,7.450623869323732,0.13722386932373265
126465,Co1Sc2Te1,7.1466,7.2453331594467185,0.09873315944671823
16544,Al4Co24Ga4,6.7485,6.542973374271395,0.2055266257286048
173174,Ge1Se1V1,5.3152,5.599569028425218,0.2843690284252185
144622,Cu2Si1Te1,8.3802,8.402209915924074,0.022009915924073198
190478,In1Si2Zn1,7.0398,7.326210390663149,0.286410390663149
246487,Se1Sn1Ti2,6.7170000000000005,7.185560561800005,0.4685605618000048
174993,Hf1Ir1Ru2,7.4935,7.5844270444870014,0.0909270444870014
80630,Bi4O14Ru4,5.9743,6.016188410234453,0.04188841023445278
195211,K1Mn2Zn1,2.195,2.4135578841686267,0.21855788416862687
52488,Ba2Hf1Se1,3.3049,3.6247601656436936,0.3198601656436937
178309,Hf1P1Se1,4.8756,5.491367699718477,0.6157676997184769
139289,Cu1K2Y1,2.1067,2.1121639532566086,0.005463953256608534
21472,Al2In1Y1,6.5704,6.693347669744494,0.12294766974449356
10022,Ag2Re1Rh1,5.1112,5.314506232023241,0.20330623202324105
85380,B1Pb1Sr1,2.9392,3.577577747392656,0.638377747392656
226752,Ni4O8Si2,5.2725,5.50422811522484,0.23172811522483983
200824,La1Nb1Rh2,9.5698,9.540224595212939,0.029575404787062
111270,Ce3In3Pd3,7.0809,7.134772306489946,0.05387230648994645
112914,Cl2Co1Pb1,5.9621,5.742201260995866,0.21989873900413404
229520,Ni1Sn1Zr4,4.7389,5.3790180450439475,0.6401180450439474
142450,Cu1O3Zn1,2.6122,2.6509865243434922,0.03878652434349217
96552,Ca2Ge4O10,3.6836,3.570801677751543,0.11279832224845743
53467,Ba1Ir2Pt1,5.6,6.115905535078051,0.5159055350780513
135860,Cu1Fe2Se1,7.004,7.320648366832735,0.31664836683273556
85343,B1Pb1Sc3,5.3652,5.431226048278811,0.06602604827881109
221194,Na1Pd1Tc2,5.6582,6.044881838464739,0.3866818384647388
51344,Ba1F3Ni1,-2.3518,-2.3379794497966753,0.013820550203324622
220256,Na1Ni2Se1,6.4578,6.803876255702974,0.3460762557029744
34764,As1In1Mo2,9.0458,9.127902774238589,0.0821027742385887
187155,In2Mg1Tl1,5.974,6.371690063905718,0.3976900639057179
138744,Cu1Ir2Re1,8.539,8.294200172519686,0.24479982748031404
226217,Nd1,4.6994,4.203333661937715,0.49606633806228473
232581,O14Sn4Y4,3.0235,2.9419723316192643,0.08152766838073555
221654,Na1Pt1Zr1,3.5855,3.8380611578464525,0.2525611578464524
3768,Ag2Cl2,0.5479999999999999,0.94562423913479,0.39762423913479006
109823,Cd1P1V1,4.7273,4.7812154344558735,0.05391543445587388
213607,Mn1Nb1Te1,8.6648,9.313292812919618,0.6484928129196188
198947,K1Ta1Tl1,2.7647,3.1680187881469744,0.4033187881469744
166684,Ge1In1Mo1,7.879,7.994770495128634,0.11577049512863447
73042,B1F3N1,3.6311,4.257874972486498,0.6267749724864977
31892,As1Cl1Ti1,4.9901,5.573444859933855,0.5833448599338551
215482,Mn2P1V1,8.374,8.612973915386203,0.23897391538620205
186413,In1K1Te1,1.9715,2.952584140682222,0.9810841406822222
6706,Ag2Hg1Sr1,2.7872,2.924257749557497,0.13705774955749694
11714,Al1As1Zr1,5.2529,5.677487779235841,0.424587779235841
122480,Co1La1Mo1,6.8164,7.300701311826708,0.4843013118267079
24791,Al3Ni3P3,8.9833,8.658349381732943,0.3249506182670565
77739,Bi12Ge1O20,5.0479,4.929522625350954,0.11837737464904663
64128,Be1Cd1Mo1,4.0032,4.367268163442613,0.3640681634426137
240560,P2Si1Tc1,10.3795,10.336142541933063,0.04335745806693758
227629,Ni20P12Sr2,8.0852,7.638278647947313,0.4469213520526871
172716,Ge2Ru1Tl1,7.9429,8.101699294090274,0.15879929409027405
241463,Pt2Si1,8.0432,8.243214281845095,0.2000142818450943
188998,In1Pd2Y1,5.6402,6.09322385196686,0.4530238519668597
174129,Ge4Zr2,7.6414,7.539511382865908,0.10188861713409203
172215,Ge1Rb1S2,2.9083,3.746527750444414,0.838227750444414
33038,As2Fe2La2O2,5.9264,5.6413084074020405,0.2850915925979596
246304,Se1Si1Te1,5.8629,6.5411744891166705,0.6782744891166708
107485,Cd1Li2Nb1,4.357,4.9862722085952775,0.6292722085952773
114479,Cl1Ge1In2,6.0654,6.559155273914339,0.4937552739143385
54434,Ba1Mg1Os1,2.7984,3.2460444233894363,0.44764442338943633
160417,Ga1Mg1Sr1,2.5348,2.8199324940204638,0.2851324940204636
242798,Re1Se1Tl1,4.8893,5.530963339996339,0.641663339996339
181940,Hg1Na1P2,4.7234,5.103615181255343,0.3802151812553429
237759,Pd2Si2U1,7.9902,7.9120379115104695,0.07816208848953021
135911,Cu2Fe1S4Sn1,3.907,3.85860918569565,0.048390814304350105
228287,Ni2S4,5.3004,4.766306064558031,0.5340939354419687
154049,Fe1Sb1Tl1,5.392,5.8175043682575245,0.42550436825752413
99703,Ca1Mo1Sn2,5.9659,6.327881563663484,0.361981563663484
180423,Hg1In1Rh1,4.976,5.472291853666308,0.4962918536663077
66698,Be1Ga1Sr2,1.4929,1.7613430310249345,0.2684430310249346
195655,K1Na2Sb1,2.3319,2.8943825425148026,0.5624825425148026
159261,Ga2K1Mo1,4.6546,4.915591348838808,0.26099134883880737
221931,Na2Rh1Si1,4.8501,4.834123228216173,0.01597677178382728
88421,Br1Fe1Si1,6.1239,6.465294609260561,0.3413946092605613
98994,Ca2Mg2O12Si4,2.8753,2.7549729763984696,0.12032702360153058
118082,Cl1Sc1Zn1,4.4548,4.783359173154833,0.32855917315483296
30840,As1B1Ru1,6.5904,7.084768542575838,0.4943685425758382
173175,Ge1Se1V2,8.1497,8.31148318347931,0.16178318347931153
145169,Cu1Tb1,4.3763,4.434008416032793,0.057708416032792975
31513,As4Cl12,-2.0719,-1.596250901675223,0.47564909832477675
44338,Au1La1Si1,6.1427,6.954399786043169,0.8116997860431692
82099,Bi2Se1Tc1,8.3956,8.355382434654238,0.040217565345761486
73894,B1Hf1Hg1,3.4930000000000003,4.149687760591509,0.6566877605915087
188102,In2Ni4Sc4,6.0728,5.979970721340181,0.09282927865981883
143359,Cu1Pt1Ti2,6.9994,7.2513045708179495,0.2519045708179499
174659,Hf2In1Pt1,6.7584,6.952169329786303,0.1937693297863028
233942,O20Tb11,1.5184,1.676327557277681,0.15792755727768104
132629,Cr1O3Xe1,0.3047,0.7203592489719406,0.41565924897194056
24436,Al4Nb4O32Sr16,2.4102,2.717579558753969,0.30737955875396894
234066,O3Te1Zr1,5.0986,6.162275228309634,1.0636752283096333
82900,B2La1Na1,5.9909,6.454392397212984,0.46349239721298385
13920,Al1B1Mo1,7.1413,7.345534289264681,0.20423428926468112
33494,As1Ga2La1,4.8783,4.958441922569277,0.08014192256927632
120028,Co1Ga8Lu2,6.8064,6.603478029441836,0.2029219705581644
85690,B16P4Pb4,8.5929,8.315127337598803,0.2777726624011976
127524,C1Pb1Y3,5.2702,5.106549461412432,0.16365053858756795
125469,Co1P2Te1,9.306000000000001,9.369316388702394,0.06331638870239331
245980,Sc1Ta1Zn1,2.8246,3.192251303863527,0.36765130386352673
208827,Mg1Mn1Si1,5.3426,6.069858511829378,0.727258511829378
136711,Cu2Ge8Hf4,7.6322,7.123849927568438,0.5083500724315622
233530,Os2Se1Ti1,8.0569,8.355830139255525,0.2989301392555248
56819,Ba2Pd1Si1,3.8922,4.384684275770189,0.49248427577018905
210701,Mg1Pd1,4.8756,4.561703045082094,0.31389695491790626
4339,Ag1Co1Pt2,5.3479,5.592107285070421,0.2442072850704209
209420,Mg1Na2Zn1,1.6758,1.8940370281219499,0.2182370281219499
196129,K1Ni1Rh1,1.8612,2.4203964711189285,0.5591964711189286
250362,Zn2,3.3142,3.744771215724947,0.43057121572494683
224273,Nb1Pd1Te1,8.7678,8.467127083110812,0.3006729168891873
24183,Al1Na1Pt1,4.3935,4.823527552652361,0.43002755265236026
11936,Al1Au1La1,4.8751,5.503461774015428,0.6283617740154286
171706,Ge2P2Sb2,7.4495,7.512721707534792,0.06322170753479206
60085,B1Br2In1,2.7675,3.110644031810762,0.34314403181076214
126619,Co1Se1Y2,5.3388,5.747882269382479,0.4090822693824787
152052,Fe4O16Si2Sn7,3.5842,4.381544293498995,0.7973442934989947
37916,As1P1Pb1,5.3941,5.695506881093981,0.30140688109398095
53013,Ba1In1Ir2,6.1306,6.655000358963014,0.524400358963014
15404,Al4Cd4F24Na4,-1.8956,-1.4690947281599032,0.4265052718400968
148460,Fe12Hf6Si6,7.007000000000001,6.174413669729235,0.8325863302707655
58836,B1Ba1Bi2,4.7633,5.0996866742134115,0.3363866742134114
137946,Cu1H12I4N4,1.1795,0.9033040541887298,0.27619594581127016
27969,Al2Se1Ti1,7.244,7.496297805404665,0.2522978054046652
124692,Co1O3Si1,4.5977,5.220744385051729,0.6230443850517293
209846,Mg6Ni6Si1,5.5994,5.452133046483995,0.14726695351600494
95723,Ca1Fe1Pd1,2.8554,3.129786428546907,0.2743864285469071
90173,Br2K1Pb1,3.9291,3.642279129028322,0.28682087097167797
165145,Ga4Ti2Y1,6.7283,6.4516396189212815,0.2766603810787185
58541,Ba1Ta1Tc1,4.0343,4.221005893564226,0.18670589356422607
133001,Cr2Pd1Ti1,6.0892,6.448156799793245,0.358956799793245
207713,Li1Sb1Y1,3.5266,3.5912246709823625,0.06462467098236235
104978,Cd2Fe1Mo1,4.3534,4.9715866909980795,0.6181866909980798
51176,Ba1Fe2Ta1,4.8381,5.105026862430575,0.26692686243057473
177733,Hf2Os1Tl1,7.3289,7.236576702785494,0.09232329721450583
165047,Ga1Te1V1,6.6678,6.852762774801256,0.18496277480125656
36484,As1Mn1Te2,7.4587,7.600028138160708,0.14132813816070744
222491,Na1Se1Ti1,4.4039,4.548171072673799,0.14427107267379924
224869,Nb1Re2Sn1,9.1369,9.05674799294472,0.0801520070552808
76178,Bi1Cr2Sn1,5.9852,6.250672686815264,0.26547268681526415
67116,Be2Ge1W1,7.4575,7.718508522510531,0.2610085225105312
178795,Hf2Re1Tl1,6.7742,7.206959631729128,0.43275963172912757
75415,Bi1Cl1Cu1,4.445,4.760441537618639,0.31544153761863836
160970,Ga1Mo2Ru1,8.5267,8.850767575979235,0.3240675759792353
181918,Hg1Na1Ni2,4.3786,4.788477525758745,0.4098775257587457
179871,Hf2S2Si2,8.2371,7.3223504509925865,0.9147495490074133
96717,Ca1Ge1Sn2,5.0492,5.40181467933655,0.35261467933654966
122256,Co4K12O8,0.4898,1.040916751837732,0.551116751837732
183360,Hg1Re1Sb1,5.2467,5.3432218438148515,0.09652184381485185
234579,O8V2Y2,1.8983,2.251175223612787,0.3528752236127868
69851,Be1Nb2Pb1,8.9703,9.067865990543368,0.09756599054336768
194757,K1Mg1Rh1,1.5064,1.9860897325277345,0.4796897325277345
169139,Ge1Mn1Rh2,7.3482,7.706946853685381,0.35874685368538106
30014,As1Be2Re1,7.0377,7.332121301412585,0.2944213014125845
173001,Ge1Sc1Te2,7.3001,7.378329659652712,0.07822965965271234
80199,Bi2Nb1Si1,8.9175,8.947050282192233,0.029550282192232658
126265,Co1Sb1V1,7.9899,7.749010919332506,0.24088908066749326
197843,K1Rh1Ru1,2.8618,3.0675131385326404,0.20571313853264028
10540,Ag1Sc2Zn1,3.8967,4.241527704477312,0.3448277044773116
225233,Nb2Ru1Zr1,8.9836,9.288882828712465,0.3052828287124658
193960,Ir2W2,8.291,8.24974431562424,0.04125568437576099
247765,Si2Te2Th2,5.468,4.841929825115206,0.6260701748847941
175869,Hf1Li2Zn1,2.3544,2.9221684614181536,0.5677684614181535
223120,Na2Ti1Zn1,2.5701,2.863912412691118,0.29381241269111813
182966,Hg1Pd1Te2,6.3946,6.334373280382159,0.060226719617840985
101686,Ca1Pt1Rh1,3.6494,3.8887243785381336,0.2393243785381336
198136,K5Sb4,2.0824,1.577909179115297,0.5044908208847028
197729,K1Re1Si2,6.586,6.818495222616198,0.2324952226161976
20879,Al1Hg1Si1,5.1419,5.83919585785866,0.6972958578586601
30508,As2Br1Ga1,5.6277,5.787465809535982,0.1597658095359824
113915,Cl1Fe1Re2,7.4147,7.807799373531344,0.39309937353134394
130962,Cr1Li1Tl2,5.3468,5.572267114496233,0.22546711449623302
108215,Cd1Na1Pb2,4.7891,4.989143971443178,0.20004397144317743
86819,Br1Ca1Zn2,2.6175,2.767155784940721,0.14965578494072096
168020,Ge1La1Ta2,7.7045,7.8225655586242695,0.11806555862426915
190875,In1Y2Zn1,1.4513,1.47219946768284,0.02089946768284001
202114,La2P1Pd2,7.3562,6.744839748954775,0.611360251045225
59312,B1Ba1Pt2,4.1298,4.541538187837602,0.4117381878376021
173201,Ge1Se1Zn1,3.6255,4.295585010051729,0.670085010051729
105057,Cd2Fe1Sb1,5.0226,5.361799568080904,0.3391995680809039
84959,B1O3Sc1,7.1329,7.475727593994143,0.34282759399414253
21698,Al1Ir1Si2,10.2615,10.066059699487688,0.19544030051231154
162602,Ga1Pb1Se2,5.1559,5.690275593996049,0.5343755939960495
95311,Ca1Cu1Rh2,5.1094,5.2054115108013175,0.09601151080131753
13013,Al1Be1Ir1,5.7189,6.219920220756532,0.5010202207565326
48668,Ba1Cd1P2,3.8155,4.063538908529283,0.24803890852928312
242602,Re2Sb1Ti1,8.8654,9.068989285421374,0.20358928542137456
246405,Se2Sn2,3.5467,3.7408527921199815,0.1941527921199815
28206,Al1Sn1Tc1,6.2418,6.305742369461061,0.06394236946106169
248207,Sm2,3.1233,3.6972600774288193,0.5739600774288194
45138,Au2Na1Se1,3.7914,4.3400408669471755,0.5486408669471756
109833,Cd1P1W1,4.9821,5.325600029373171,0.34350002937317115
230305,O12Os4Rb2,2.1489,2.4625109539508836,0.3136109539508838
42743,Au1Ga2Re1,8.3761,8.148143604755404,0.2279563952445951
72271,Be1Sn2Tc1,6.8159,7.120421559000017,0.3045215590000172
228527,Ni1Sb1Y1,4.2993,4.841060632848741,0.5417606328487414
218668,Mo1Pt1Ta2,7.3094,7.28707858848572,0.022321411514280243
214308,Mn1Os1Ru1,5.9302,6.19591559071541,0.26571559071541007
32184,As1Co1Si2,8.6971,8.856803521347048,0.15970352134704768
